"SIRUTA";"DENLOC";"CODP";"JUD";"SIRSUP";"TIP";"NIV";"MED";"REGIUNE";"FSJ";"FS2";"FS3";"FSL";"rang";"fictiv"
129326,00;"TATULEªTI";237460,00;28;129317,00;22;3;"3";4;30;"3052813";"1011852";"3052813311869";"IV";
129335,00;"BARBALAI";237461,00;28;129317,00;23;3;"3";4;30;"3052813";"3000751";"3052813700750";"V";
129344,00;"LUNCA";237462,00;28;129317,00;23;3;"3";4;30;"3052813";"3006805";"3052813706819";"V";
129353,00;"MAGURA";237463,00;28;129317,00;23;3;"3";4;30;"3052813";"3007107";"3052813707112";"V";
129362,00;"MIRCEªTI";546,00;28;129317,00;23;3;"3";4;30;"3052813";"3007547";"3052813707517";"V";
129371,00;"MOMAIU";237466,00;28;129317,00;23;3;"3";4;30;"3052813";"3007677";"3052813707686";"V";
129380,00;"TESLUI";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3052831000000";"IV";
129399,00;"TESLUI";237470,00;28;129380,00;22;3;"3";4;30;"3052831";"1011993";"3052831311962";"IV";
129406,00;"CHERLEªTII DIN DEAL";237472,00;28;129380,00;23;3;"3";4;30;"3052831";"3002594";"3052831702507";"V";
129415,00;"CHERLEªTII MOªTENI";237471,00;28;129380,00;23;3;"3";4;30;"3052831";"3002595";"3052831702508";"V";
129424,00;"COMANIÞA";237473,00;28;129380,00;23;3;"3";4;30;"3052831";"3003131";"3052831703134";"V";
129433,00;"CORBU";237474,00;28;129380,00;23;3;"3";4;30;"3052831";"3003216";"3052831703219";"V";
129442,00;"DELENI";237476,00;28;129380,00;23;3;"3";4;30;"3052831";"3004004";"3052831703974";"V";
129451,00;"SCHITU DELENI";237477,00;28;129380,00;23;3;"3";4;30;"3052831";"3010731";"3052831710635";"V";
129460,00;"TIA MARE";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3052834000000";"IV";
129479,00;"TIA MARE";237480,00;28;129460,00;22;3;"3";4;30;"3052834";"1012004";"3052834311973";"IV";
129488,00;"DOANCA";237481,00;28;129460,00;23;3;"3";4;30;"3052834";"3004089";"3052834704094";"V";
129497,00;"POTLOGENI";237482,00;28;129460,00;23;3;"3";4;30;"3052834";"3009433";"3052834709445";"V";
129503,00;"TOPANA";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3052869000000";"IV";
129512,00;"TOPANA";237485,00;28;129503,00;22;3;"3";4;30;"3052869";"1012137";"3052869312154";"IV";
129521,00;"CIORÎCA";237487,00;28;129503,00;23;3;"3";4;30;"3052869";"3002825";"3052869702739";"V";
129530,00;"CÎNDELEªTI";237486,00;28;129503,00;23;3;"3";4;30;"3052869";"3002362";"3052869702901";"V";
129549,00;"COJGAREI";237488,00;28;129503,00;23;3;"3";4;30;"3052869";"3003053";"3052869703055";"V";
129558,00;"UNGURENI";237489,00;28;129503,00;23;3;"3";4;30;"3052869";"3012507";"3052869712521";"V";
129567,00;"TRAIAN";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3052884000000";"IV";
129576,00;"TRAIAN";237490,00;28;129567,00;22;3;"3";4;30;"3052884";"1012187";"3052884312205";"IV";
129585,00;"TUFENI";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3052896000000";"IV";
129594,00;"TUFENI";237495,00;28;129585,00;22;3;"3";4;30;"3052896";"1012256";"3052896312273";"IV";
129601,00;"BARZA";237496,00;28;129585,00;23;3;"3";4;30;"3052896";"3000507";"3052896700508";"V";
129610,00;"STOBORAªTI";237497,00;28;129585,00;23;3;"3";4;30;"3052896";"3011265";"3052896711282";"V";
129629,00;"URZICA";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3052965000000";"IV";
129638,00;"URZICA";237500,00;28;129629,00;22;3;"3";4;30;"3052965";"1012588";"3052965312603";"IV";
129647,00;"STAVARU";237501,00;28;129629,00;23;3;"3";4;30;"3052965";"3011203";"3052965711220";"V";
129656,00;"VALEA MARE";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3052995000000";"IV";
129665,00;"VALEA MARE";237505,00;28;129656,00;22;3;"3";4;30;"3052995";"1012841";"3052995312850";"IV";
129674,00;"BÎRCA";237506,00;28;129656,00;23;3;"3";4;30;"3052995";"3000821";"3052995701061";"V";
129683,00;"RECEA";237507,00;28;129656,00;23;3;"3";4;30;"3052995";"3009904";"3052995709878";"V";
129692,00;"TURIA";237508,00;28;129656,00;23;3;"3";4;30;"3052995";"3012300";"3052995712317";"V";
129709,00;"ZORLEASCA";237509,00;28;129656,00;23;3;"3";4;30;"3052995";"3013727";"3052995713745";"V";
129718,00;"VADASTRA";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053023000000";"IV";
129736,00;"VADASTRA";237510,00;28;129718,00;22;3;"3";4;30;"3053023";"3013080";"3053023313097";"V";
129745,00;"VADASTRIÞA";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053024000000";"IV";
129754,00;"VADASTRIÞA";237511,00;28;129745,00;22;3;"3";4;30;"3053024";"1013082";"3053024313099";"IV";
129763,00;"VALENI";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053028000000";"IV";
129772,00;"VALENI";237520,00;28;129763,00;22;3;"3";4;30;"3053028";"1013099";"3053028313135";"IV";
129781,00;"MANDRA";237521,00;28;129763,00;23;3;"3";4;30;"3053028";"3006989";"3053028706998";"V";
129790,00;"POPEªTI";237522,00;28;129763,00;23;3;"3";4;30;"3053028";"3009350";"3053028709364";"V";
129807,00;"TIRIªNEAG";237523,00;28;129763,00;23;3;"3";4;30;"3053028";"3012049";"3053028712018";"V";
129816,00;"VERGULEASA";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053050000000";"IV";
129825,00;"VERGULEASA";237530,00;28;129816,00;22;3;"3";4;30;"3053050";"1013295";"3053050313231";"IV";
129834,00;"CAZANEªTI";526,00;28;129816,00;23;3;"3";4;30;"3053050";"3002312";"3053050702314";"V";
129843,00;"CUCUEÞI";237532,00;28;129816,00;23;3;"3";4;30;"3053050";"3003665";"3053050703667";"V";
129852,00;"DUMITREªTI";237533,00;28;129816,00;23;3;"3";4;30;"3053050";"3004457";"3053050704463";"V";
129861,00;"POGANU";237534,00;28;129816,00;23;3;"3";4;30;"3053050";"3009143";"3053050709155";"V";
129870,00;"VALEA FETEI";237536,00;28;129816,00;23;3;"3";4;30;"3053050";"3012744";"3053050712758";"V";
129889,00;"VÎNEªTI";237537,00;28;129816,00;23;3;"3";4;30;"3053050";"3013236";"3053050713431";"V";
129898,00;"VIªINA";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053081000000";"IV";
129905,00;"VIªINA";237540,00;28;129898,00;22;3;"3";4;30;"3053081";"1013419";"3053081313355";"IV";
130375,00;"VIªINA NOUA";237511,00;28;289,00;3;2;"3";4;30;"30";;"3053082000000";;0
129727,00;"VIªINA NOUA";237511,00;28;130375,00;22;3;"3";4;30;"3053082";"1013423";"3053082313357";"IV";
129914,00;"VITOMIREªTI";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053086000000";"IV";
129923,00;"VITOMIREªTI";237545,00;28;129914,00;22;3;"3";4;30;"3053086";"1013436";"3053086313370";"IV";
129932,00;"BULIMANU";237546,00;28;129914,00;23;3;"3";4;30;"3053086";"3001870";"3053086701871";"V";
129941,00;"DEJEªTI";237547,00;28;129914,00;23;3;"3";4;30;"3053086";"3003987";"3053086703957";"V";
129950,00;"DONEªTI";237548,00;28;129914,00;23;3;"3";4;30;"3053086";"3004195";"3053086704201";"V";
129969,00;"STANULEASA";237549,00;28;129914,00;23;3;"3";4;30;"3053086";"3011197";"3053086711215";"V";
129978,00;"TREPTENI";237550,00;28;129914,00;23;3;"3";4;30;"3053086";"3012200";"3053086712215";"V";
129987,00;"VÎLCELE";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053091000000";"IV";
129996,00;"VÎLCELE";237525,00;28;129987,00;22;3;"3";4;30;"3053091";"1013190";"3053091313399";"IV";
130008,00;"BARCANEªTI";237526,00;28;129987,00;23;3;"3";4;30;"3053091";"3000770";"3053091700770";"V";
130017,00;"VÎLCELELE DE SUS";237527,00;28;129987,00;23;3;"3";4;30;"3053091";"3013212";"3053091713411";"V";
130026,00;"VLADILA";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053120000000";"IV";
130035,00;"VLADILA";237555,00;28;130026,00;22;3;"3";4;30;"3053120";"1013484";"3053120313501";"IV";
130044,00;"FRASINET GARA";237556,00;28;130026,00;23;3;"3";4;30;"3053120";"3004856";"3053120704862";"V";
130053,00;"VLADILA NOUA";237557,00;28;130026,00;23;3;"3";4;30;"3053120";"3013485";"3053120713502";"V";
130062,00;"VOINEASA";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053125000000";"IV";
130071,00;"VOINEASA";237560,00;28;130062,00;22;3;"3";4;30;"3053125";"1013511";"3053125313529";"IV";
130080,00;"BLAJ";237561,00;28;130062,00;23;3;"3";4;30;"3053125";"3001131";"3053125701133";"V";
130099,00;"MARGARITEªTI";578,00;28;130062,00;23;3;"3";4;30;"3053125";"3007215";"3053125707226";"V";
130106,00;"RACOVIÞA";237563,00;28;130062,00;23;3;"3";4;30;"3053125";"3009661";"3053125709681";"V";
130115,00;"RUSANEªTII DE SUS";237564,00;28;130062,00;23;3;"3";4;30;"3053125";"3010189";"3053125710202";"V";
130124,00;"VULPENI";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053144000000";"IV";
130133,00;"VULPENI";237565,00;28;130124,00;22;3;"3";4;30;"3053144";"1013572";"3053144313589";"IV";
130142,00;"COTORBEªTI";237566,00;28;130124,00;23;3;"3";4;30;"3053144";"3003422";"3053144703425";"V";
130151,00;"GROPªANI";237567,00;28;130124,00;23;3;"3";4;30;"3053144";"3005534";"3053144705541";"V";
130160,00;"MARDALE";237568,00;28;130124,00;23;3;"3";4;30;"3053144";"3007005";"3053144707014";"V";
130179,00;"PESCAREªTI";237569,00;28;130124,00;23;3;"3";4;30;"3053144";"3008720";"3053144708684";"V";
130188,00;"PLOPªORELU";237571,00;28;130124,00;23;3;"3";4;30;"3053144";"3009027";"3053144709039";"V";
130197,00;"PRISACA";237572,00;28;130124,00;23;3;"3";4;30;"3053144";"3009524";"3053144709541";"V";
130204,00;"SIMNICENI";237573,00;28;130124,00;23;3;"3";4;30;"3053144";"3010940";"3053144710849";"V";
130213,00;"TABACI";237574,00;28;130124,00;23;3;"3";4;30;"3053144";"3011740";"3053144711757";"V";
130222,00;"VALEA SATULUI";237576,00;28;130124,00;23;3;"3";4;30;"3053144";"3012943";"3053144712959";"V";
130231,00;"VULTUREªTI";0,00;28;289,00;3;2;"3";4;30;"30";"       ";"3053149000000";"IV";
130240,00;"VULTUREªTI";237580,00;28;130231,00;22;3;"3";4;30;"3053149";"1013582";"3053149313599";"IV";
130259,00;"DIENCI";237581,00;28;130231,00;23;3;"3";4;30;"3053149";"3004058";"3053149704028";"V";
130268,00;"VALEA LUI ALB";237582,00;28;130231,00;23;3;"3";4;30;"3053149";"3012780";"3053149712795";"V";
130277,00;"VLANGAREªTI";237583,00;28;130231,00;23;3;"3";4;30;"3053149";"3013496";"3053149713513";"V";
298,00;"JUDEÞUL PRAHOVA";0,00;29;1,00;40;1;"0";3;31;"     ";"       ";"3100000000000";;
130534,00;"MUNICIPIUL PLOIEªTI";100537,00;29;298,00;1;2;"1";3;31;"31";"       ";"3111734000000";"I";
130543,00;"PLOIEªTI";0,00;29;130534,00;9;3;"1";3;31;"3111734";"1009002";"3111734109014";"I";
131256,00;"MUNICIPIUL CÂMPINA";105600,00;29;298,00;4;2;"1";3;31;"31";"       ";"3121695000000";"II";
131265,00;"CÂMPINA";105600,00;29;131256,00;9;3;"1";3;31;"3121695";"1002343";"3121695102322";"II";
130954,00;"ORAª AZUGA";105100,00;29;298,00;2;2;"1";3;31;"31";"       ";"3131878000000";"III";
130963,00;"AZUGA";105100,00;29;130954,00;17;3;"1";3;31;"3131878";"1000386";"3131878200389";"III";
130981,00;"ORAª BAICOI";105200,00;29;298,00;2;2;"1";3;31;"31";"       ";"3131886000000";"III";
130990,00;"BAICOI";105200,00;29;130981,00;17;3;"1";3;31;"3131886";"1000600";"3131886200600";"III";
131005,00;"DÎMBU";105201,00;29;130981,00;18;3;"1";3;31;"3131886";"2003871";"3131886604068";"V";
131014,00;"LILIEªTI";105202,00;29;130981,00;18;3;"1";3;31;"3131886";"2006629";"3131886606636";"V";
131023,00;"SCHELA";105203,00;29;130981,00;18;3;"1";3;31;"3131886";"2010711";"3131886610618";"V";
131032,00;"TUFENI";105204,00;29;130981,00;18;3;"1";3;31;"3131886";"2012255";"3131886612272";"V";
131041,00;"ÞINTEA";105250,00;29;130981,00;18;3;"1";3;31;"3131886";"2012390";"3131886612401";"V";
131069,00;"ORAª BOLDEªTI-SCAENI";105300,00;29;298,00;2;2;"1";3;31;"31";"       ";"3131900000000";"III";
131078,00;"BOLDEªTI-SCAENI";105300,00;29;131069,00;17;3;"1";3;31;"3131900";"1001329";"3131900201330";"III";
131087,00;"SECIU";105301,00;29;131069,00;18;3;"1";3;31;"3131900";"2010810";"3131900610716";"V";
131103,00;"ORAª BREAZA";105400,00;29;298,00;2;2;"1";3;31;"31";"       ";"3131904000000";"III";
131112,00;"BREAZA DE JOS";105401,00;29;131103,00;17;3;"1";3;31;"3131904";"1001629";"3131904201619";"III";
131121,00;"BREAZA DE SUS";105402,00;29;131103,00;18;3;"1";3;31;"3131904";"2001631";"3131904601620";"V";
131130,00;"FRASINET";105403,00;29;131103,00;18;3;"1";3;31;"3131904";"2004852";"3131904604861";"V";
136232,00;"GURA BELIEI";105404,00;29;131103,00;18;3;"1";3;31;"3131904";"2005591";"3131904605596";"V";
131149,00;"IRIMEªTI";105405,00;29;131103,00;18;3;"1";3;31;"3131904";"2006201";"3131904606210";"V";
131158,00;"NISTOREªTI";105406,00;29;131103,00;18;3;"1";3;31;"3131904";"2008059";"3131904608074";"V";
131167,00;"PODU CORBULUI";105407,00;29;131103,00;18;3;"1";3;31;"3131904";"2009100";"3131904609112";"V";
131176,00;"PODU VADULUI";105408,00;29;131103,00;18;3;"1";3;31;"3131904";"2009126";"3131904609138";"V";
131185,00;"SURDEªTI";105409,00;29;131103,00;18;3;"1";3;31;"3131904";"2011425";"3131904611443";"V";
131194,00;"VALEA TÎRSEI";105410,00;29;131103,00;18;3;"1";3;31;"3131904";"2012989";"3131904613007";"V";
131210,00;"ORAª BUªTENI";105500,00;29;298,00;2;2;"1";3;31;"31";"       ";"3131912000000";"III";
131229,00;"BUªTENI";105500,00;29;131210,00;17;3;"1";3;31;"3131912";"1001948";"3131912201950";"III";
131238,00;"POIANA ÞAPULUI";105550,00;29;131210,00;18;3;"1";3;31;"3131912";"2009246";"3131912609258";"V";
131336,00;"ORAª COMARNIC";105700,00;29;298,00;2;2;"1";3;31;"31";"       ";"3131925000000";"III";
131345,00;"COMARNIC";105700,00;29;131336,00;17;3;"1";3;31;"3131925";"1003121";"3131925203123";"III";
131354,00;"GHIOªEªTI";105701,00;29;131336,00;18;3;"1";3;31;"3131925";"2005244";"3131925605203";"V";
131363,00;"PODU LUNG";105702,00;29;131336,00;18;3;"1";3;31;"3131925";"2009113";"3131925609125";"V";
131372,00;"POIANA";105703,00;29;131336,00;18;3;"1";3;31;"3131925";"2009159";"3131925609192";"V";
131381,00;"POSADA";105704,00;29;131336,00;18;3;"1";3;31;"3131925";"2009399";"3131925609411";"V";
131407,00;"ORAª MIZIL";105800,00;29;298,00;2;2;"1";3;31;"31";"       ";"3131980000000";"III";
131416,00;"MIZIL";105800,00;29;131407,00;17;3;"1";3;31;"3131980";"1007594";"3131980207565";"III";
131425,00;"FEFELEI";105801,00;29;131407,00;18;3;"1";3;31;"3131980";"2004669";"3131980604624";"V";
131443,00;"ORAª PLOPENI";105900,00;29;298,00;2;2;"1";3;31;"31";"       ";"3132006000000";"III";
131452,00;"PLOPENI";105900,00;29;131443,00;17;3;"1";3;31;"3132006";"1009009";"3132006209021";"III";
131540,00;"ORAª SINAIA";106100,00;29;298,00;2;2;"1";3;31;"31";"       ";"3132031000000";"III";
131559,00;"SINAIA";106100,00;29;131540,00;17;3;"1";3;31;"3132031";"1010942";"3132031210851";"III";
131577,00;"ORAª SLANIC";106200,00;29;298,00;2;2;"1";3;31;"31";"       ";"3132034000000";"III";
131586,00;"SLANIC";2101,00;29;131577,00;17;3;"1";3;31;"3132034";"1010984";"3132034211001";"III";
131595,00;"GROªANI";106201,00;29;131577,00;18;3;"1";3;31;"3132034";"2005536";"3132034605545";"V";
131602,00;"PRAJANI";106202,00;29;131577,00;18;3;"1";3;31;"3132034";"2009453";"3132034609466";"V";
131620,00;"ORAª URLAÞI";106300,00;29;298,00;2;2;"1";3;31;"31";"       ";"3132065000000";"III";
131639,00;"URLAÞI";106300,00;29;131620,00;17;3;"1";3;31;"3132065";"1012548";"3132065212564";"III";
131648,00;"ARIONEªTII NOI";106301,00;29;131620,00;18;3;"1";3;31;"3132065";"2000308";"3132065600309";"V";
131657,00;"ARIONEªTII VECHI";106302,00;29;131620,00;18;3;"1";3;31;"3132065";"2000309";"3132065600310";"V";
131666,00;"CHERBA";106303,00;29;131620,00;18;3;"1";3;31;"3132065";"2002586";"3132065602499";"V";
131675,00;"JERCALAI";106304,00;29;131620,00;18;3;"1";3;31;"3132065";"2006349";"3132065606357";"V";
131684,00;"MARUNÞIª";106305,00;29;131620,00;18;3;"1";3;31;"3132065";"2007254";"3132065607264";"V";
131693,00;"ORZOAIA DE JOS";106306,00;29;131620,00;18;3;"1";3;31;"3132065";"2008356";"3132065608368";"V";
131700,00;"ORZOAIA DE SUS";2041,00;29;131620,00;18;3;"1";3;31;"3132065";"2008357";"3132065608369";"V";
131719,00;"SCHIAU";106308,00;29;131620,00;18;3;"1";3;31;"3132065";"2010716";"3132065610622";"V";
131728,00;"ULMI";106309,00;29;131620,00;18;3;"1";3;31;"3132065";"2012468";"3132065612488";"V";
131737,00;"VALEA BOBULUI";106310,00;29;131620,00;18;3;"1";3;31;"3132065";"2012672";"3132065612688";"V";
131746,00;"VALEA CRÎNGULUI";106311,00;29;131620,00;18;3;"1";3;31;"3132065";"2012717";"3132065612736";"V";
131755,00;"VALEA MIEILOR";106312,00;29;131620,00;18;3;"1";3;31;"3132065";"2012866";"3132065612880";"V";
131764,00;"VALEA NUCETULUI";106313,00;29;131620,00;18;3;"1";3;31;"3132065";"2012887";"3132065612902";"V";
131773,00;"VALEA PIETREI";106314,00;29;131620,00;18;3;"1";3;31;"3132065";"2012900";"3132065612915";"V";
131782,00;"VALEA SEMAN";106315,00;29;131620,00;18;3;"1";3;31;"3132065";"2012965";"3132065612976";"V";
131791,00;"VALEA URLOII";106316,00;29;131620,00;18;3;"1";3;31;"3132065";"2013002";"3132065613017";"V";
131817,00;"ORAª VALENII DE MUNTE";106400,00;29;298,00;2;2;"1";3;31;"31";"       ";"3132068000000";"III";
131826,00;"VALENII DE MUNTE";106400,00;29;131817,00;17;3;"1";3;31;"3132068";"1013133";"3132068213149";"III";
131899,00;"ADUNAÞI";107005,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150012000000";"IV";
131906,00;"ADUNAÞI";107005,00;29;131899,00;22;3;"3";3;31;"3150012";"1000042";"3150012300043";"IV";
131915,00;"OCINA DE JOS";107006,00;29;131899,00;23;3;"3";3;31;"3150012";"3008150";"3150012708161";"V";
131924,00;"OCINA DE SUS";107007,00;29;131899,00;23;3;"3";3;31;"3150012";"3008151";"3150012708162";"V";
131933,00;"ALBEªTI-PALEOLOGU";107010,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150031000000";"IV";
131942,00;"ALBEªTI-PALEOLOGU";107010,00;29;131933,00;22;3;"3";3;31;"3150031";"1000103";"3150031300104";"IV";
131951,00;"ALBEªTI-MURU";107011,00;29;131933,00;23;3;"3";3;31;"3150031";"3000102";"3150031700103";"V";
131960,00;"CIOCENI";107012,00;29;131933,00;23;3;"3";3;31;"3150031";"3002790";"3150031702700";"V";
131979,00;"VADU PARULUI";107013,00;29;131933,00;23;3;"3";3;31;"3150031";"3012619";"3150031712635";"V";
131988,00;"ALUNIª";0,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150050000000";"IV";
131997,00;"ALUNIª";107015,00;29;131988,00;22;3;"3";3;31;"3150050";"1000171";"3150050300181";"IV";
132002,00;"OSTROVU";107016,00;29;131988,00;23;3;"3";3;31;"3150050";"3008377";"3150050708390";"V";
132011,00;"APOSTOLACHE";0,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150071000000";"IV";
132020,00;"APOSTOLACHE";107020,00;29;132011,00;22;3;"3";3;31;"3150071";"1000253";"3150071300254";"IV";
132039,00;"BUZOTA";107021,00;29;132011,00;23;3;"3";3;31;"3150071";"3001992";"3150071701993";"V";
132048,00;"MÎRLOGEA";107022,00;29;132011,00;23;3;"3";3;31;"3150071";"3007310";"3150071707595";"V";
132057,00;"UDREªTI";107023,00;29;132011,00;23;3;"3";3;31;"3150071";"3012427";"3150071712445";"V";
132066,00;"VALEA CRICOVULUI";107024,00;29;132011,00;23;3;"3";3;31;"3150071";"3012718";"3150071712733";"V";
132075,00;"ARICEªTII RAHTIVANI";0,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150080000000";"IV";
132084,00;"ARICEªTII RAHTIVANI";107025,00;29;132075,00;22;3;"3";3;31;"3150080";"1000298";"3150080300299";"IV";
132093,00;"BUDA";107026,00;29;132075,00;23;3;"3";3;31;"3150080";"3001770";"3150080701778";"V";
132100,00;"NEDELEA";107027,00;29;132075,00;23;3;"3";3;31;"3150080";"3007920";"3150080707930";"V";
132119,00;"STOENEªTI";107028,00;29;132075,00;23;3;"3";3;31;"3150080";"3011269";"3150080711289";"V";
132128,00;"TÎRGªORU NOU";107029,00;29;132075,00;23;3;"3";3;31;"3150080";"3011886";"3150080712053";"V";
132137,00;"ARICEªTII ZELETIN";0,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150081000000";"IV";
132146,00;"ARICEªTII ZELETIN";107030,00;29;132137,00;22;3;"3";3;31;"3150081";"1000299";"3150081300300";"IV";
132155,00;"ALBINARI";107031,00;29;132137,00;23;3;"3";3;31;"3150081";"3000111";"3150081700112";"V";
132164,00;"BABA ANA";0,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150104000000";"IV";
132173,00;"BABA ANA";107035,00;29;132164,00;22;3;"3";3;31;"3150104";"1000391";"3150104300392";"IV";
132182,00;"CIREªANU";107036,00;29;132164,00;23;3;"3";3;31;"3150104";"3002845";"3150104702759";"V";
132191,00;"CONDURATU";107037,00;29;132164,00;23;3;"3";3;31;"3150104";"3003153";"3150104703156";"V";
132208,00;"CRÎNGURILE";107038,00;29;132164,00;23;3;"3";3;31;"3150104";"3003536";"3150104703622";"V";
132217,00;"SATU NOU";107039,00;29;132164,00;23;3;"3";3;31;"3150104";"3010317";"3150104710361";"V";
132226,00;"BALTA DOAMNEI";107040,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150124000000";"IV";
132235,00;"BALTA DOAMNEI";107040,00;29;132226,00;22;3;"3";3;31;"3150124";"1000469";"3150124300470";"IV";
132244,00;"BÎRA";107041,00;29;132226,00;23;3;"3";3;31;"3150124";"3000818";"3150124701059";"V";
132253,00;"CURCUBEU";107042,00;29;132226,00;23;3;"3";3;31;"3150124";"3003721";"3150124703725";"V";
132262,00;"LACU TURCULUI";107043,00;29;132226,00;23;3;"3";3;31;"3150124";"3006440";"3150124706448";"V";
132271,00;"BALÞEªTI";0,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150169000000";"IV";
132280,00;"BALÞEªTI";107045,00;29;132271,00;22;3;"3";3;31;"3150169";"1000702";"3150169300701";"IV";
132299,00;"IZEªTI";107046,00;29;132271,00;23;3;"3";3;31;"3150169";"3006253";"3150169706262";"V";
132306,00;"PODENII VECHI";107047,00;29;132271,00;23;3;"3";3;31;"3150169";"3009082";"3150169709094";"V";
132315,00;"BANEªTI";107050,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150173000000";"IV";
132324,00;"BANEªTI";107050,00;29;132315,00;22;3;"3";3;31;"3150173";"1000720";"3150173300724";"IV";
132333,00;"URLETA";107051,00;29;132315,00;23;3;"3";3;31;"3150173";"3012552";"3150173712568";"V";
130552,00;"BARCANEªTI";0,00;29;298,00;3;2;"3";3;31;"31";"       ";"3150184000000";"IV";
130561,00;"BARCANEªTI";107055,00;29;130552,00;22;3;"3";3;31;"3150184";"1000769";"3150184300771";"IV";
130570,00;"GHIGHIU";107056,00;29;130552,00;23;3;"3";3;31;"3150184";"3005207";"3150184705166";"V";
130589,00;"PUªCAªI";107057,00;29;130552,00;23;3;"3";3;31;"3150184";"3009625";"3150184709639";"V";
130598,00;"ROMÂNEªTI";107058,00;29;130552,00;23;3;"3";3;31;"3150184";"3010032";"3150184710048";"V";
130605,00;"TATARANI";107059,00;29;130552,00;23;3;"3";3;31;"3150184";"3011835";"3150184711854";"V";
136278,00;"BÃTRÂNI";107536,00;29;298,00;3;2;"3";3;31;"31";;"3150193000000";;0
135333,00;"BÃTRÂNI";107536,00;29;136278,00;22;3;"3";3;31;"3150193";"3000527";"3150193300806";"V";
